Cod;Country;Citycode;City;Population2000;PM10Concentration1999;Region;IncomeGroup
SUR;Suriname;7400001;PARAMARIBO;233000;51;Latin America & Caribbean;Upper middle income
SWZ;Swaziland;7480001;MBABANE;73000;40;Sub-Saharan Africa;Lower middle income
SWE;Sweden;7520011;Boras;105836;12;Europe & Central Asia;High income
SWE;Sweden;7520002;Göteborg;450692;17;Europe & Central Asia;High income
SWE;Sweden;7520010;Helsingborg;113733;13;Europe & Central Asia;High income
SWE;Sweden;7520009;Jönköping;116025;12;Europe & Central Asia;High income
SWE;Sweden;7520005;Linköping;127138;12;Europe & Central Asia;High income
SWE;Sweden;7520003;Malmö;265240;14;Europe & Central Asia;High income
SWE;Sweden;7520007;Norrköping;125395;13;Europe & Central Asia;High income
SWE;Sweden;7520006;Örebro;125823;12;Europe & Central Asia;High income
SWE;Sweden;7520001;STOCKHOLM;916013;12;Europe & Central Asia;High income
SWE;Sweden;7520004;Uppsala;174086;13;Europe & Central Asia;High income
SWE;Sweden;7520008;Västeras;124668;13;Europe & Central Asia;High income
CHE;Switzerland;7560003;Basel;430644;23;Europe & Central Asia;High income
CHE;Switzerland;7560004;BERNE;342250;39;Europe & Central Asia;High income
CHE;Switzerland;7560002;Genève;466514;23;Europe & Central Asia;High income
CHE;Switzerland;7560005;Lausanne;301531;23;Europe & Central Asia;High income
CHE;Switzerland;7560006;Luzern;191413;26;Europe & Central Asia;High income
CHE;Switzerland;7560007;Winterthur;123315;26;Europe & Central Asia;High income
CHE;Switzerland;7560001;Zürich;979600;24;Europe & Central Asia;High income
SYR;Syrian Arab Republic;7600002;Aleppo;2106369;107;Middle East & North Africa;Low income
SYR;Syrian Arab Republic;7600008;Al-Kamishli;133993;86;Middle East & North Africa;Low income
SYR;Syrian Arab Republic;7600006;Al-Rakka;163638;89;Middle East & North Africa;Low income
SYR;Syrian Arab Republic;7600001;DAMASCUS;2330743;106;Middle East & North Africa;Low income
SYR;Syrian Arab Republic;7600007;Deir El-Zor;157709;71;Middle East & North Africa;Low income
SYR;Syrian Arab Republic;7600005;Hama;323718;93;Middle East & North Africa;Low income
SYR;Syrian Arab Republic;7600003;Homs;661665;94;Middle East & North Africa;Low income
SYR;Syrian Arab Republic;7600004;Lattakia;359291;98;Middle East & North Africa;Low income
TJK;Tajikistan;7620001;DUSHANBE;547538;58;Europe & Central Asia;Low income
TJK;Tajikistan;7620002;Kodzhent;162967;84;Europe & Central Asia;Low income
MKD;TFYR Macedonia;8070001;SKOPJE;490539;34;Europe & Central Asia;Upper middle income
THA;Thailand;7640001;BANGKOK;7296365;82;East Asia & Pacific;Upper middle income
THA;Thailand;7640007;Chiang Mai;207368;45;East Asia & Pacific;Upper middle income
THA;Thailand;7640006;Chon Buri;232202;52;East Asia & Pacific;Upper middle income
THA;Thailand;7640005;Khon Kaen;255795;76;East Asia & Pacific;Upper middle income
THA;Thailand;7640002;Nakhon Ratchasima;345199;69;East Asia & Pacific;Upper middle income
THA;Thailand;7640008;Nakhon Sawan;188742;74;East Asia & Pacific;Upper middle income
THA;Thailand;7640010;Nakhon Si Thammarat;139073;34;East Asia & Pacific;Upper middle income
THA;Thailand;7640004;Nonthaburi;289322;57;East Asia & Pacific;Upper middle income
THA;Thailand;7640011;Saraburi;132864;64;East Asia & Pacific;Upper middle income
THA;Thailand;7640003;Songkhla;301739;25;East Asia & Pacific;Upper middle income
THA;Thailand;7640009;Ubon Ratchathani;170116;73;East Asia & Pacific;Upper middle income
TGO;Togo;7680001;LOME;790000;46;Sub-Saharan Africa;Low income
TTO;Trinidad and Tobago;7800001;PORT-OF-SPAIN;47013;24;Latin America & Caribbean;High income
TUN;Tunisia;7880003;Ariana;174282;46;Middle East & North Africa;Lower middle income
TUN;Tunisia;7880006;Bizerta;112878;37;Middle East & North Africa;Lower middle income
TUN;Tunisia;7880007;Gabes;112878;66;Middle East & North Africa;Lower middle income
TUN;Tunisia;7880005;Kairouan;117101;41;Middle East & North Africa;Lower middle income
TUN;Tunisia;7880002;Sfax;263535;57;Middle East & North Africa;Lower middle income
TUN;Tunisia;7880004;Sousse;142667;42;Middle East & North Africa;Lower middle income
TUN;Tunisia;7880001;TUNIS;1860000;47;Middle East & North Africa;Lower middle income
TUR;Turkey;7920004;Adana;1812992;62;Europe & Central Asia;Upper middle income
TUR;Turkey;7920026;Adapazari;420853;54;Europe & Central Asia;Upper middle income
TUR;Turkey;7920032;Adiyaman;333062;49;Europe & Central Asia;Upper middle income
TUR;Turkey;7920047;Afyon;117766;44;Europe & Central Asia;Upper middle income
TUR;Turkey;7920002;ANKARA;3701616;53;Europe & Central Asia;Upper middle income
TUR;Turkey;7920043;Antakya;163668;47;Europe & Central Asia;Upper middle income
TUR;Turkey;7920009;Antalya;941926;51;Europe & Central Asia;Upper middle income
TUR;Turkey;7920022;Aydin;507466;45;Europe & Central Asia;Upper middle income
TUR;Turkey;7920017;Balikesir;612085;47;Europe & Central Asia;Upper middle income
TUR;Turkey;7920035;Batman;283914;44;Europe & Central Asia;Upper middle income
TUR;Turkey;7920005;Bursa;1647774;56;Europe & Central Asia;Upper middle income
TUR;Turkey;7920031;Çorum;337476;50;Europe & Central Asia;Upper middle income
TUR;Turkey;7920025;Denizli;452473;49;Europe & Central Asia;Upper middle income
TUR;Turkey;7920010;Diyarbakir;844226;52;Europe & Central Asia;Upper middle income
TUR;Turkey;7920037;Edirne;278188;61;Europe & Central Asia;Upper middle income
TUR;Turkey;7920030;Elazig;348093;55;Europe & Central Asia;Upper middle income
TUR;Turkey;7920021;Erzurum;507824;47;Europe & Central Asia;Upper middle income
TUR;Turkey;7920016;Eskisehir;620316;46;Europe & Central Asia;Upper middle income
TUR;Turkey;7920007;Gaziantep;1161661;58;Europe & Central Asia;Upper middle income
TUR;Turkey;7920038;Gebze;264183;43;Europe & Central Asia;Upper middle income
TUR;Turkey;7920014;Hatay;683183;46;Europe & Central Asia;Upper middle income
TUR;Turkey;7920008;Içel;1112749;59;Europe & Central Asia;Upper middle income
TUR;Turkey;7920042;Iskenderun;175935;57;Europe & Central Asia;Upper middle income
TUR;Turkey;7920034;Isparta;311828;44;Europe & Central Asia;Upper middle income
TUR;Turkey;7920001;Istanbul;9285770;62;Europe & Central Asia;Upper middle income
TUR;Turkey;7920003;Izmir;2876715;54;Europe & Central Asia;Upper middle income
TUR;Turkey;7920018;Kahramanmaras;528700;53;Europe & Central Asia;Upper middle income
TUR;Turkey;7920045;Karabuk;131145;42;Europe & Central Asia;Upper middle income
TUR;Turkey;7920012;Kayseri;793289;50;Europe & Central Asia;Upper middle income
TUR;Turkey;7920046;Kilis;123035;39;Europe & Central Asia;Upper middle income
TUR;Turkey;7920036;Kirikkale;278665;49;Europe & Central Asia;Upper middle income
TUR;Turkey;7920006;Konya;1275703;52;Europe & Central Asia;Upper middle income
TUR;Turkey;7920033;Kütahya;314095;41;Europe & Central Asia;Upper middle income
TUR;Turkey;7920023;Malatya;507228;54;Europe & Central Asia;Upper middle income
TUR;Turkey;7920013;Manisa;788755;39;Europe & Central Asia;Upper middle income
TUR;Turkey;7920024;Ordu;473349;56;Europe & Central Asia;Upper middle income
TUR;Turkey;7920044;Osmaniye;160369;65;Europe & Central Asia;Upper middle income
TUR;Turkey;7920027;Sakarya;393066;54;Europe & Central Asia;Upper middle income
TUR;Turkey;7920015;Samsun;679604;49;Europe & Central Asia;Upper middle income
TUR;Turkey;7920020;Sivas;508659;51;Europe & Central Asia;Upper middle income
TUR;Turkey;7920041;Sultanbeyli;194376;32;Europe & Central Asia;Upper middle income
TUR;Turkey;7920039;Tarsus;262429;58;Europe & Central Asia;Upper middle income
TUR;Turkey;7920028;Trabzon;390918;58;Europe & Central Asia;Upper middle income
TUR;Turkey;7920011;Urfa;822038;44;Europe & Central Asia;Upper middle income
TUR;Turkey;7920040;Usak;195996;44;Europe & Central Asia;Upper middle income
TUR;Turkey;7920029;Van;372190;44;Europe & Central Asia;Upper middle income
TUR;Turkey;7920019;Zonguldak;513908;44;Europe & Central Asia;Upper middle income
TKM;Turkmenistan;7950001;ASHKHABAD;482660;57;Europe & Central Asia;Upper middle income
TKM;Turkmenistan;7950002;Chardzhou;194487;78;Europe & Central Asia;Upper middle income
TKM;Turkmenistan;7950003;Tashauz;135192;90;Europe & Central Asia;Upper middle income
UGA;Uganda;8000001;KAMPALA;1171076;16;Sub-Saharan Africa;Low income
UKR;Ukraine;8040041;Alchevsk;127448;25;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040049;Alexandriya;105248;30;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040032;Belaya Tserkov;211290;33;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040039;Berdyansk;135971;26;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040020;Cherkassy;308907;38;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040019;Chernigov;310493;39;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040025;Chernovtsy;260743;35;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040023;Dneprodzerzhinsk;284726;31;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040003;Dnepropetrovsk;1174878;36;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040004;Donetsk (Donestskaya oblast);1111155;33;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040051;Evpatoriya;44300;25;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040017;Gorlovka;332692;27;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040029;Ivano-Frankovsk;231903;22;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040047;Kamenetz-Podolsky;106933;33;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040034;Kertch;180865;35;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040002;Kharkov;1600530;37;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040015;Kherson;367180;30;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040026;Khmelnitsky;250931;34;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040001;KIEV;2622392;45;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040024;Kirovograd;278879;36;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040050;Konotop;99401;30;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040048;Konstantinovka;105348;24;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040033;Kramatorsk;202073;30;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040045;Krasny Lutch;113573;21;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040027;Krementchug;245679;35;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040008;Krivoi Rog;730694;34;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040042;Lisichansk;125961;28;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040011;Lugansk;499286;32;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040031;Lutsk;214858;34;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040007;Lvov;802743;39;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040012;Makeyevka;420201;27;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040009;Mariupol;519305;30;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040035;Melitopol;176504;33;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040010;Nikolaev (Nikolaevskaya oblast);514053;35;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040036;Nikopol;159756;31;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040005;Odessa;1076964;40;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040038;Pavlograd;136070;29;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040018;Poltava;322881;34;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040028;Rovno;243003;31;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040014;Sevastopol;371442;28;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040040;Severodonetsk;133890;28;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040016;Simferopol;354892;31;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040037;Slavyansk;136764;29;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040046;Stakhanov;112681;26;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040021;Sumy;304349;33;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040030;Ternopol;227345;35;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040043;Uzhgorod;124871;32;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040013;Vinnitsa;383533;35;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040044;Yenakievo;118429;26;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040006;Zaporozhye;891441;38;Europe & Central Asia;Lower middle income
UKR;Ukraine;8040022;Zhitomir;299592;36;Europe & Central Asia;Lower middle income
ARE;United Arab Emirates;7840001;ABU DHABI;904000;63;Middle East & North Africa;High income
ARE;United Arab Emirates;7840004;Al-Aïn;286679;92;Middle East & North Africa;High income
ARE;United Arab Emirates;7840002;Dubai;749252;87;Middle East & North Africa;High income
ARE;United Arab Emirates;7840003;Sharjah;352907;89;Middle East & North Africa;High income
GBR;United Kingdom;8260035;Aberdeen;193694;14;Europe & Central Asia;High income
GBR;United Kingdom;8260030;Aldershot;236053;18;Europe & Central Asia;High income
GBR;United Kingdom;8260034;Barnsley;215892;16;Europe & Central Asia;High income
GBR;United Kingdom;8260065;Basildon;105076;17;Europe & Central Asia;High income
GBR;United Kingdom;8260015;Belfast;380136;19;Europe & Central Asia;High income
GBR;United Kingdom;8260025;Birkenhead;275886;16;Europe & Central Asia;High income
GBR;United Kingdom;8260002;Birmingham/West Midlands;2344441;17;Europe & Central Asia;High income
GBR;United Kingdom;8260047;Blackburn/Darwen;138713;15;Europe & Central Asia;High income
GBR;United Kingdom;8260027;Blackpool;266848;17;Europe & Central Asia;High income
GBR;United Kingdom;8260018;Bournemouth;365852;20;Europe & Central Asia;High income
GBR;United Kingdom;8260011;Brighton;446789;18;Europe & Central Asia;High income
GBR;United Kingdom;8260010;Bristol;533772;19;Europe & Central Asia;High income
GBR;United Kingdom;8260044;Burnley/Nelson;153057;14;Europe & Central Asia;High income
GBR;United Kingdom;8260062;Cambridge;115505;17;Europe & Central Asia;High income
GBR;United Kingdom;8260022;Cardiff;314892;21;Europe & Central Asia;High income
GBR;United Kingdom;8260069;Chelmsford;99499;17;Europe & Central Asia;High income
GBR;United Kingdom;8260066;Cheltenham/Charlton Kings;104790;17;Europe & Central Asia;High income
GBR;United Kingdom;8260064;Chesterfield/Staveley;107881;17;Europe & Central Asia;High income
GBR;United Kingdom;8260020;Coventry/Bedworth;338210;19;Europe & Central Asia;High income
GBR;United Kingdom;8260060;Crawley;117983;19;Europe & Central Asia;High income
GBR;United Kingdom;8260031;Derby;228541;20;Europe & Central Asia;High income
GBR;United Kingdom;8260050;Doncaster Urban Area;131555;17;Europe & Central Asia;High income
GBR;United Kingdom;8260040;Dundee;162322;14;Europe & Central Asia;High income
GBR;United Kingdom;8260012;Edinburgh;431421;15;Europe & Central Asia;High income
GBR;United Kingdom;8260033;Gillingham (The Medway Towns);219547;17;Europe & Central Asia;High income
GBR;United Kingdom;8260005;Glasgow;1074911;17;Europe & Central Asia;High income
GBR;United Kingdom;8260052;Gloucester;128800;17;Europe & Central Asia;High income
GBR;United Kingdom;8260001;Greater London;7812455;23;Europe & Central Asia;High income
GBR;United Kingdom;8260003;Greater Manchester;2325195;19;Europe & Central Asia;High income
GBR;United Kingdom;8260046;Grimsby/Cleethorpes;139324;16;Europe & Central Asia;High income
GBR;United Kingdom;8260054;Hastings/Bexhill;122567;15;Europe & Central Asia;High income
GBR;United Kingdom;8260058;High Wycombe;118807;17;Europe & Central Asia;High income
GBR;United Kingdom;8260049;Ipswich;136071;16;Europe & Central Asia;High income
GBR;United Kingdom;8260021;Kingston Upon Hull;317165;17;Europe & Central Asia;High income
GBR;United Kingdom;8260013;Leicester;425357;20;Europe & Central Asia;High income
GBR;United Kingdom;8260068;Lincoln;100056;17;Europe & Central Asia;High income
GBR;United Kingdom;8260007;Liverpool;855611;19;Europe & Central Asia;High income
GBR;United Kingdom;8260032;Luton/Dunstable;225989;18;Europe & Central Asia;High income
GBR;United Kingdom;8260042;Mansfield;158223;17;Europe & Central Asia;High income
GBR;United Kingdom;8260057;Margate;119199;17;Europe & Central Asia;High income
GBR;United Kingdom;8260016;Middlesbrough (Teesside);377377;15;Europe & Central Asia;High income
GBR;United Kingdom;8260041;Milton Keynes;159430;18;Europe & Central Asia;High income
GBR;United Kingdom;8260061;Newport;117950;17;Europe & Central Asia;High income
GBR;United Kingdom;8260038;Northampton;186930;18;Europe & Central Asia;High income
GBR;United Kingdom;8260037;Norwich;189317;18;Europe & Central Asia;High income
GBR;United Kingdom;8260009;Nottingham;626625;20;Europe & Central Asia;High income
GBR;United Kingdom;8260056;Oxford;121292;19;Europe & Central Asia;High income
GBR;United Kingdom;8260048;Peterborough;137621;17;Europe & Central Asia;High income
GBR;United Kingdom;8260029;Plymouth;250451;14;Europe & Central Asia;High income
GBR;United Kingdom;8260014;Portsmouth;417944;18;Europe & Central Asia;High income
GBR;United Kingdom;8260028;Preston;261800;16;Europe & Central Asia;High income
GBR;United Kingdom;8260019;Reading;342814;19;Europe & Central Asia;High income
GBR;United Kingdom;8260008;Sheffield;646674;19;Europe & Central Asia;High income
GBR;United Kingdom;8260051;Slough;129324;20;Europe & Central Asia;High income
GBR;United Kingdom;8260023;Southampton/Eastleigh;282569;22;Europe & Central Asia;High income
GBR;United Kingdom;8260026;Southend-on-Sea;272356;18;Europe & Central Asia;High income
GBR;United Kingdom;8260059;Southport;118760;15;Europe & Central Asia;High income
GBR;United Kingdom;8260063;St. Albans/Hatfield;113823;17;Europe & Central Asia;High income
GBR;United Kingdom;8260017;Stoke-on-Trent (The Potteries);375710;17;Europe & Central Asia;High income
GBR;United Kingdom;8260036;Sunderland/Whitburn;193259;17;Europe & Central Asia;High income
GBR;United Kingdom;8260024;Swansea;278870;15;Europe & Central Asia;High income
GBR;United Kingdom;8260045;Swindon;148289;17;Europe & Central Asia;High income
GBR;United Kingdom;8260055;Telford North;121848;17;Europe & Central Asia;High income
GBR;United Kingdom;8260067;Torquay;104732;15;Europe & Central Asia;High income
GBR;United Kingdom;8260006;Tyneside;904602;16;Europe & Central Asia;High income
GBR;United Kingdom;8260043;Warrington;155662;18;Europe & Central Asia;High income
GBR;United Kingdom;8260004;West Yorkshire;1476372;18;Europe & Central Asia;High income
GBR;United Kingdom;8260039;Wigan;178072;16;Europe & Central Asia;High income
GBR;United Kingdom;8260053;York;127228;17;Europe & Central Asia;High income
TZA;United Republic of Tanzania;8340008;Arusha;227874;24;Sub-Saharan Africa;Low income
TZA;United Republic of Tanzania;8340001;Dar es Salaam;2410759;44;Sub-Saharan Africa;Low income
TZA;United Republic of Tanzania;8340007;DODOMA;264000;47;Sub-Saharan Africa;Low income
TZA;United Republic of Tanzania;8340004;Mbeya;523616;32;Sub-Saharan Africa;Low income
TZA;United Republic of Tanzania;8340003;Mwanza;1007808;27;Sub-Saharan Africa;Low income
TZA;United Republic of Tanzania;8340002;Tabora;1324437;36;Sub-Saharan Africa;Low income
TZA;United Republic of Tanzania;8340005;Tanga;464237;35;Sub-Saharan Africa;Low income
TZA;United Republic of Tanzania;8340006;Zanzibar;358974;39;Sub-Saharan Africa;Low income
USA;United States of America;8400173;Abilene;129016;18;North America;High income
USA;United States of America;8400122;Akron;234830;20;North America;High income
USA;United States of America;8400051;Albany (N.Y.);926300;18;North America;High income
USA;United States of America;8400061;Albuquerque;683192;20;North America;High income
USA;United States of America;8400188;Alexandria (Va.);119464;23;North America;High income
USA;United States of America;8400065;Allentown;647454;15;North America;High income
USA;United States of America;8400125;Amarillo;208534;15;North America;High income
USA;United States of America;8400107;Anaheim;298592;36;North America;High income
USA;United States of America;8400115;Anchorage;268446;20;North America;High income
USA;United States of America;8400196;Ann Arbor;115165;21;North America;High income
USA;United States of America;8400104;Arlington (Tx.);303661;23;North America;High income
USA;United States of America;8400138;Arlington (Va.);184789;16;North America;High income
USA;United States of America;8400012;Atlanta;3525322;25;North America;High income
USA;United States of America;8400117;Aurora (Co.);265343;21;North America;High income
USA;United States of America;8400189;Aurora (Il.);118865;22;North America;High income
USA;United States of America;8400047;Austin;1020218;19;North America;High income
USA;United States of America;8400066;Bakersfield;644879;37;North America;High income
USA;United States of America;8400058;Baltimore;743990;23;North America;High income
USA;United States of America;8400068;Baton Rouge;590706;26;North America;High income
USA;United States of America;8400089;Beaumont;394480;15;North America;High income
USA;United States of America;8400053;Birmingham;923106;27;North America;High income
USA;United States of America;8400093;Boise City;368061;20;North America;High income
USA;United States of America;8400007;Boston;5817986;22;North America;High income
USA;United States of America;8400165;Bridgeport;140673;20;North America;High income
USA;United States of America;8400100;Brownsville;317072;25;North America;High income
USA;United States of America;8400033;Buffalo;1258615;20;North America;High income
USA;United States of America;8400137;Cedar Rapids;187129;21;North America;High income
USA;United States of America;8400177;Chandler (Ar.);126182;46;North America;High income
USA;United States of America;8400032;Charlotte;1333919;26;North America;High income
USA;United States of America;8400077;Chattanooga;464811;24;North America;High income
USA;United States of America;8400134;Chesapeake;191112;21;North America;High income
USA;United States of America;8400003;Chicago;9024243;27;North America;High income
USA;United States of America;8400149;Chula Vista;157962;26;North America;High income
USA;United States of America;8400022;Cincinnati;2004568;23;North America;High income
USA;United States of America;8400014;Cleveland;3067969;33;North America;High income
USA;United States of America;8400075;Colorado Springs;478818;19;North America;High income
USA;United States of America;8400073;Columbia (S.C.);514711;24;North America;High income
USA;United States of America;8400110;Columbus (Ga.);290127;20;North America;High income
USA;United States of America;8400029;Columbus (Oh.);1505883;23;North America;High income
USA;United States of America;8400190;Concord;118416;19;North America;High income
USA;United States of America;8400088;Corpus Christi;397603;22;North America;High income
USA;United States of America;8400009;Dallas;4616983;25;North America;High income
USA;United States of America;8400049;Dayton;1012176;23;North America;High income
USA;United States of America;8400019;Denver;2317755;22;North America;High income
USA;United States of America;8400082;Des Moines;440782;27;North America;High income
USA;United States of America;8400008;Detroit;5562309;27;North America;High income
USA;United States of America;8400155;Durham;151807;21;North America;High income
USA;United States of America;8400200;El Monte;110767;34;North America;High income
USA;United States of America;8400059;El Paso;703597;29;North America;High income
USA;United States of America;8400199;Elizabeth;112499;28;North America;High income
USA;United States of America;8400108;Erie;296673;18;North America;High income
USA;United States of America;8400182;Escondido;123137;23;North America;High income
USA;United States of America;8400101;Eugene;316442;17;North America;High income
USA;United States of America;8400105;Evansville;303349;23;North America;High income
USA;United States of America;8400162;Flint;146224;19;North America;High income
USA;United States of America;8400201;Fontana (Ca.);109789;47;North America;High income
USA;United States of America;8400144;Fort Lauderdale;172342;19;North America;High income
USA;United States of America;8400074;Fort Wayne;496429;16;North America;High income
USA;United States of America;8400076;Fort Worth;478172;21;North America;High income
USA;United States of America;8400130;Fremont;194284;23;North America;High income
USA;United States of America;8400054;Fresno;883356;38;North America;High income
USA;United States of America;8400180;Fullerton;123681;36;North America;High income
USA;United States of America;8400150;Garden Grove;156590;38;North America;High income
USA;United States of America;8400127;Garland;205548;16;North America;High income
USA;United States of America;8400186;Gary;120921;23;North America;High income
USA;United States of America;8400139;Glendale (Az.);178265;34;North America;High income
USA;United States of America;8400136;Glendale (Ca.);188893;34;North America;High income
USA;United States of America;8400195;Grand Prairie (Tx.);115262;23;North America;High income
USA;United States of America;8400044;Grand Rapids;1042453;17;North America;High income
USA;United States of America;8400123;Green Bay;219361;20;North America;High income
USA;United States of America;8400038;Greensboro;1171635;22;North America;High income
USA;United States of America;8400158;Hampton;147774;20;North America;High income
USA;United States of America;8400036;Hartford;1218585;18;North America;High income
USA;United States of America;8400184;Hayward;122333;19;North America;High income
USA;United States of America;8400206;Henderson;107947;36;North America;High income
USA;United States of America;8400128;Hialeah;205445;21;North America;High income
USA;United States of America;8400171;Hollywood (Fl.);132284;16;North America;High income
USA;United States of America;8400052;Honolulu;925337;11;North America;High income
USA;United States of America;8400010;Houston;4337892;25;North America;High income
USA;United States of America;8400129;Huntington Beach;200259;40;North America;High income
USA;United States of America;8400096;Huntsville;334767;20;North America;High income
USA;United States of America;8400191;Independence;118184;17;North America;High income
USA;United States of America;8400027;Indianapolis;1546966;22;North America;High income
USA;United States of America;8400194;Inglewood;116507;36;North America;High income
USA;United States of America;8400169;Irvine;132953;35;North America;High income
USA;United States of America;8400142;Irving (Tx.);174538;23;North America;High income
USA;United States of America;8400083;Jackson (Miss.);435896;18;North America;High income
USA;United States of America;8400046;Jacksonville (Fl.);1028524;23;North America;High income
USA;United States of America;8400120;Jersey City;239208;21;North America;High income
USA;United States of America;8400156;Kansas City (Ka.);150951;31;North America;High income
USA;United States of America;8400023;Kansas City (Mo.);1743338;23;North America;High income
USA;United States of America;8400062;Knoxville;667925;30;North America;High income
USA;United States of America;8400091;Lafayette (La.);382418;23;North America;High income
USA;United States of America;8400168;Lakewood;133383;21;North America;High income
USA;United States of America;8400178;Lancaster (Pa.);126139;23;North America;High income
USA;United States of America;8400078;Lansing;461572;21;North America;High income
USA;United States of America;8400143;Laredo;172579;28;North America;High income
USA;United States of America;8400040;Las Vegas;1139055;33;North America;High income
USA;United States of America;8400080;Lexington-Fayette;455980;22;North America;High income
USA;United States of America;8400121;Lincoln;238916;22;North America;High income
USA;United States of America;8400069;Little Rock;568903;24;North America;High income
USA;United States of America;8400209;Livonia;106273;19;North America;High income
USA;United States of America;8400079;Long Beach;459162;35;North America;High income
USA;United States of America;8400002;Los Angeles;16194983;38;North America;High income
USA;United States of America;8400045;Louisville;1038076;26;North America;High income
USA;United States of America;8400119;Lubbock;243976;21;North America;High income
USA;United States of America;8400099;Macon;325354;24;North America;High income
USA;United States of America;8400085;Madison;413029;18;North America;High income
USA;United States of America;8400042;Memphis;1117707;22;North America;High income
USA;United States of America;8400097;Mesa;331947;30;North America;High income
USA;United States of America;8400187;Mesquite;120260;24;North America;High income
USA;United States of America;8400011;Miami;3606857;21;North America;High income
USA;United States of America;8400024;Milwaukee;1732794;22;North America;High income
USA;United States of America;8400015;Minneapolis;2845295;19;North America;High income
USA;United States of America;8400071;Mobile;542028;25;North America;High income
USA;United States of America;8400084;Modesto;430495;30;North America;High income
USA;United States of America;8400098;Montgomery;330223;20;North America;High income
USA;United States of America;8400159;Moreno Valley;147438;21;North America;High income
USA;United States of America;8400207;Naperville;107065;19;North America;High income
USA;United States of America;8400041;Nashville-Davidson;1132049;25;North America;High income
USA;United States of America;8400174;New Haven;126581;22;North America;High income
USA;United States of America;8400031;New Orleans;1385263;23;North America;High income
USA;United States of America;8400001;New York;20951320;23;North America;High income
USA;United States of America;8400113;Newark;273846;30;North America;High income
USA;United States of America;8400135;Newport News;189577;19;North America;High income
USA;United States of America;8400026;Norfolk;1618418;20;North America;High income
USA;United States of America;8400208;Norwalk;106621;30;North America;High income
USA;United States of America;8400090;Oakland;388332;22;North America;High income
USA;United States of America;8400151;Oceanside;154760;29;North America;High income
USA;United States of America;8400043;Oklahoma City;1066066;23;North America;High income
USA;United States of America;8400060;Omaha;701478;33;North America;High income
USA;United States of America;8400163;Ontario;142690;46;North America;High income
USA;United States of America;8400181;Orange;123598;30;North America;High income
USA;United States of America;8400030;Orlando;1440916;20;North America;High income
USA;United States of America;8400170;Overland Park;132530;25;North America;High income
USA;United States of America;8400152;Oxnard;154372;36;North America;High income
USA;United States of America;8400204;Palmdale;109457;24;North America;High income
USA;United States of America;8400164;Pasadena (Ca.);141997;32;North America;High income
USA;United States of America;8400166;Pasadena (Tx.);136835;21;North America;High income
USA;United States of America;8400160;Paterson;146358;22;North America;High income
USA;United States of America;8400095;Peoria;363572;22;North America;High income
